@_uuid,today,general_infoq5_organization,general_infoq1_province,general_infoq2_district,s1_household_profile/head_of_household/female_hhd,s1_household_profile/head_of_household/child_hhd,s1_household_profile/head_of_household/elderly_hhd,s1_household_profile/head_of_household/chronically_ill,s1_household_profile/head_of_household/hh_disability,s2_cash_distribution_processq2_1_do_u_think_gave_right_people,s2_cash_distribution_processq2_3_how_mach_cash,s2_cash_distribution_processq2_5_travel_more_than_1_hour,s2_cash_distribution_processq2_6_feel_unsafe_when_travelling,s3_use_of_cash_assistanceq3_4_cash_improved_wellbeing_ur_hhd,s3_use_of_cash_assistanceq3_5_1_food,s3_use_of_cash_assistanceq3_5_2_kitchen_items_nfis,s3_use_of_cash_assistanceq3_5_3_hygiene_items_nfis,s3_use_of_cash_assistanceq3_5_4_clothes_nfis,s3_use_of_cash_assistanceq3_5_5_blankets_nfis,s3_use_of_cash_assistanceq3_5_6_rent,s3_use_of_cash_assistanceq3_5_7_shelter_repair,s3_use_of_cash_assistanceq3_5_8_health,s3_use_of_cash_assistanceq3_5_9_transportation,s3_use_of_cash_assistanceq3_5_10_utillites,s3_use_of_cash_assistanceq3_5_11_debt_repayment,s3_use_of_cash_assistanceq3_5_12_education,s3_use_of_cash_assistanceq3_5_13_saved,s5_multi_sector_outcome_indexq5_4_debt_compared,CSI,rCSI_newThreshold,FCS,FCS_Level,FCS_rCSI
225602ae-fb96-45cd-a3cc-2297d81d1f0b,2018-02-26,PIN,Balkh,Nahr_e_Shahi,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,less_than_half,,,more_than_half,,,more,17,1,38.5,2,1
0c64ccba-eca6-4ce9-af4c-048ba463139f,2018-02-26,PIN,Balkh,Mazar_e_Sharif,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,more_than_half,,,,,,more,27,1,36.5,2,1
f86f6190-c3c5-4eee-9d36-297955b5ada1,2018-02-26,PIN,Balkh,Mazar_e_Sharif,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,more_than_half,,,,,,more,21,1,33,2,1
309272d4-e43b-4890-b264-578fdd2d6be3,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,3,3,35.5,2,3
635ccd7f-911c-4616-928e-6bed2ec40b30,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,,,,,almost_all,,,,,,,,,less,2,3,35,2,3
3800160f-73ea-4c58-bcf2-d905bac5473e,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,less,1,3,44.5,3,3
eefebdde-e823-4642-90dc-e460acb0f8bb,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,,,,,almost_all,,,,,,,,,less,1,3,31,2,3
bc0f7774-9919-4aa3-b959-7895d0acb57b,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,less,2,3,35,2,3
2a92224f-8f2d-4356-88ea-28c1c482c40d,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,,more_than_half,,,,,,,,,,,,less,3,3,33.5,2,3
fe407011-8ad9-46ef-84d5-d08d25c0e1bf,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,,,,,almost_all,,,,,,,,,same,8,2,39,2,2
85ad7ecd-ae53-4d0a-b70c-cb9e1a6d0748,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,3,3,43.5,3,3
8936dbbf-2ed5-4db9-b1e6-6f147e85377a,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,,almost_all,,,,,,,,,,,,same,0,3,45,3,3
e7fa8e67-c59e-464a-8d5a-b5d21f51b242,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,,,almost_all,,,,,,,,,,,same,2,3,40,2,3
502fd341-b6d6-4a55-8096-d377d3bf8488,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,,more_than_half,,,,,,,,,,,,same,2,3,34.5,2,3
ee58523f-1a1b-461a-a8c4-d71dd4082c2a,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,less,3,3,38,2,3
b2afb4fa-8457-4eaf-b2f8-32e7ed790720,2018-02-26,ACTED,Baghlan,Baghlan_e_Jadid,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,less,3,3,33.5,2,3
1217e520-0d82-4aaa-9842-d5cb37d42e32,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,2,3,29,2,3
69a30405-838b-479a-82ae-e4924242675e,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,less,3,3,25,1,2
4e8e6077-06a0-4d9a-a788-9b470cb9f3ec,2018-02-26,ACTED,Baghlan,Burka,0,0,1,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,3,3,45,3,3
b9be18dd-eff5-4c85-b3b1-4c1b2a8671d8,2018-02-26,ACTED,Baghlan,Burka,1,0,0,0,0,yes,14000,yes,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,same,2,3,42.5,3,3
eec22469-aeee-4939-8a84-cbfe57b6ac1d,2018-02-27,DRC,Kabul,Kabul,,,,,,no_some_needy_people_did_not_get_assistance,26000,no,no,yes_improved_a_little,more_than_half,,,,,almost_nothing,,less_than_half,,less_than_half,less_than_half,,,same,10,1,20.5,1,1
0a1d1136-fc55-4923-baba-640ad78130ae,2018-02-27,DRC,Kabul,Kabul,0,0,0,0,1,no_some_needy_people_did_not_get_assistance,26000,yes,no,yes_improved_a_little,more_than_half,,,almost_nothing,,almost_nothing,,almost_nothing,,less_than_half,less_than_half,,,same,8,2,21,1,1
c45dbd5d-d2b5-4745-80c7-a0e8c9713235,2018-02-27,DRC,Kabul,Kabul,0,0,1,0,1,no_some_needy_people_did_not_get_assistance,26000,no,no,yes_improved_a_lot,more_than_half,,,almost_nothing,,almost_nothing,,less_than_half,,less_than_half,less_than_half,,,same,10,1,23,1,1
ffbee5a3-eafd-4f88-8da4-9a04192cd04c,2018-02-27,DRC,Kabul,Kabul,0,0,0,1,0,yes,24000,no,no,yes_improved_a_little,more_than_half,,,almost_nothing,,,,less_than_half,,less_than_half,less_than_half,,,same,9,2,22,1,1
ad64dca1-cf4b-4c25-9f87-12cf6c2b37d0,2018-02-27,DRC,Kabul,Kabul,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,,,,,more_than_half,,,,same,6,2,24,1,1
f2923bc8-f69f-42a4-adf4-ca1fae1bd0c2,2018-02-25,DRC,Kabul,Kabul,0,0,0,1,1,no_some_needy_people_did_not_get_assistance,26000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,,almost_nothing,less_than_half,less_than_half,,,same,6,2,28,1,1
a76bfdbb-f1b0-44db-ad29-67dfa11f1ae0,2018-02-25,DRC,Kabul,Kabul,0,0,0,1,0,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,almost_nothing,,less_than_half,,,same,10,1,27.5,1,1
dc74ddf7-8cbc-4da0-ba88-0867903cb23f,2018-02-25,DRC,Kabul,Kabul,1,0,0,0,0,yes,26000,yes,no,yes_improved_a_lot,almost_all,,,less_than_half,,,,,,less_than_half,,,,same,12,1,32.5,2,1
cef1f660-a8da-4d36-9142-aaedf87baf23,2018-02-27,DRC,Kabul,Kabul,0,0,0,0,1,no_some_needy_people_did_not_get_assistance,26000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,less_than_half,less_than_half,,,same,6,2,33,2,2
de2aca39-5953-4b69-9133-4f87ea97761f,2018-02-26,DRC,Kabul,Kabul,1,0,0,0,0,no_some_needy_people_did_not_get_assistance,26000,no,no,yes_improved_a_little,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,same,10,1,20,1,1
293d13ec-b8f5-4871-b4e7-7af2be235d1c,2018-02-26,DRC,Kabul,Kabul,1,0,0,1,0,no_some_needy_people_did_not_get_assistance,26000,no,no,yes_improved_a_little,more_than_half,,,almost_nothing,,less_than_half,,less_than_half,,less_than_half,less_than_half,,,same,23,1,19,1,1
36e815cb-1058-4cf3-90d0-e93e404f48fd,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,,,less_than_half,,,less,1,3,44.5,3,3
ee0d7e30-2bee-4b74-a200-58f8f80390ee,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,yes,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,0,3,44.5,3,3
8c6678e6-d0c4-4756-a77c-ebc42bad6a2a,2018-02-27,NRC,Nangarhar,Khogyani,0,0,0,1,0,yes,18000,yes,no,yes_improved_a_lot,,,,,,,,,,,almost_all,,,less,1,3,44.5,3,3
73b1d7b1-a7b7-4866-990e-822cae6e1c0b,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,less_than_half,,,less_than_half,,,,,,less,0,3,45.5,3,3
c48602aa-8757-43c4-8dbe-2e5828d1b96d,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,yes,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,,less_than_half,,,,,less,0,3,44.5,3,3
a9778771-d013-46a8-a7e9-f77f013a2ee8,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,yes,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,0,3,44.5,3,3
5a34daa2-9059-46b1-90c1-4efc2665bec6,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,no,no,yes_improved_a_little,,,less_than_half,less_than_half,,,,less_than_half,less_than_half,,,,,less,0,3,45.5,3,3
3019975c-4e47-4c3b-a827-02e2f47346bc,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,yes,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,,less_than_half,,,,,less,0,3,44.5,3,3
026f3c46-166d-439d-92ba-45b3f5f38431,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,less_than_half,,,,less_than_half,,,,,,less,0,3,45.5,3,3
64a1ecea-d3fe-406d-be3b-cfff1ce03e2b,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,yes,no,yes_improved_a_lot,,less_than_half,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,42.5,3,3
eb97e0c7-cee9-4813-ab1d-0f2dd6ffc791,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,42.5,3,3
fc91a347-2433-443a-aa39-764fb47eaf2a,2018-02-25,NRC,Nangarhar,Khogyani,,,,,,yes,18000,no,no,yes_improved_a_lot,,,less_than_half,less_than_half,less_than_half,,,,less_than_half,,,,,less,1,3,44.5,3,3
076377cb-4df5-4a48-a690-410dfdf7b492,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,no,no,yes_improved_a_little,less_than_half,,less_than_half,,,,,less_than_half,less_than_half,,,,,less,0,3,44.5,3,3
c575fee2-eabc-4d18-bc67-bd1b5936e1b0,2018-02-27,NRC,Nangarhar,Khogyani,0,0,0,1,0,yes,18000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,44.5,3,3
92233f79-4220-4a1c-939f-4695cc40445c,2018-02-27,NRC,Nangarhar,Khogyani,,,,,,yes,18000,no,no,yes_improved_a_little,,,less_than_half,,less_than_half,,,less_than_half,less_than_half,,,,,less,0,3,44.5,3,3
9ef5654c-60da-446c-a538-b59b1b7a6ece,2018-02-25,NRC,Nangarhar,Khogyani,,,,,,yes,18000,yes,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,less_than_half,,,,,,,,,less,1,3,44.5,3,3
2671547e-2f11-491c-a127-5aef74d68a63,2018-02-20,PIN,Logar,Mohammad_Agha,,,,,,yes,24000,no,yes,yes_improved_a_little,more_than_half,,,,,less_than_half,,less_than_half,,more_than_half,,,,more,16,1,21.5,1,1
c90ed8f9-2ec4-49ba-9c0a-be246da2a3b8,2018-02-27,ACF,Hilmand,Nawa_e_Barakzaiy,,,,,,yes,12000,no,no,yes_improved_a_little,less_than_half,,,,,,,less_than_half,almost_nothing,,less_than_half,,,less,10,1,50.5,3,2
0ea7becd-e048-419e-af85-1a59d648dc17,2018-02-20,PIN,Logar,Mohammad_Agha,1,0,0,0,0,yes,24000,yes,no,yes_improved_a_lot,less_than_half,,,,less_than_half,,,,less_than_half,,,,,same,6,2,19.5,1,1
5d04ee66-0070-4b0f-9285-f8a670ccb7f6,2018-02-25,DRC,Farah,Farah,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,almost_nothing,,almost_nothing,,,,,less_than_half,,,less,2,3,36.5,2,3
6d11f2f7-ee3d-484d-93a7-a6e9730fafa2,2018-02-25,DRC,Farah,Farah,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,less,2,3,40,2,3
fd5e6d57-8155-4d89-aa79-1432dd1475c9,2018-02-25,DRC,Farah,Farah,0,0,1,0,1,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,almost_nothing,,,less_than_half,,,same,5,2,25.5,1,1
7957622e-2b39-4f1e-ad2e-15c4584e62b7,2018-02-25,DRC,Farah,Farah,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,almost_nothing,,,less_than_half,,,less,3,3,35.5,2,3
794c685c-f1c3-4973-ac6e-e6ef18b84335,2018-02-25,DRC,Farah,Farah,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,almost_nothing,,,less_than_half,,,same,3,3,35.5,2,3
b40d2850-3c54-4f24-ac13-64991f78ec6d,2018-02-26,DRC,Farah,Farah,0,0,0,0,1,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,less,4,2,27.5,1,1
4a3234ab-bd69-4453-bd32-1c53d9004e5f,2018-02-26,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,yes,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,less,3,3,35.5,2,3
e7eecedf-0e79-4737-9e0e-bcf4adcdadf1,2018-02-25,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,almost_nothing,,almost_nothing,,,,,less_than_half,,,same,4,2,31.5,2,2
1c346c80-589e-429e-a0a9-211ed96a787c,2018-02-25,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,less,3,3,31,2,3
22919d5e-c988-4708-898c-055ee8ab8627,2018-02-25,DRC,Farah,Farah,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,,,,,,less_than_half,,,less,4,2,27.5,1,1
5de7d5ff-454e-4995-8392-c249f08863fa,2018-02-25,NRC,Nangarhar,Surkhrod,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,less_than_half,,,,less_than_half,,,,,,less,1,3,44.5,3,3
d974d866-fcd8-49d1-b423-a44c7659d648,2018-02-25,NRC,Nangarhar,Surkhrod,,,,,,yes,14000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,,,,less,0,3,42.5,3,3
6b8f9617-bb3a-4922-ab15-2874af9ce1de,2018-02-25,NRC,Nangarhar,Surkhrod,,,,,,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,less_than_half,less_than_half,,,,less_than_half,,,,,,less,0,3,44.5,3,3
6325b910-c182-4c28-845e-a64a8fec34b0,2018-02-25,NRC,Nangarhar,Surkhrod,,,,,,yes,14000,yes,no,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,,,,less_than_half,,,,,,less,0,3,44.5,3,3
56b4c5e1-0c75-4c41-a9b6-6cd5a985c979,2018-02-25,NRC,Nangarhar,Surkhrod,,,,,,yes,14000,yes,no,yes_improved_a_lot,less_than_half,less_than_half,,,less_than_half,,,less_than_half,,,,,,less,0,3,44.5,3,3
b3d87b80-3612-4a4c-9fc6-7bff161c6830,2018-02-25,NRC,Nangarhar,Surkhrod,,,,,,yes,14000,yes,no,yes_improved_a_lot,,less_than_half,,less_than_half,less_than_half,,,,,,less_than_half,,,less,1,3,44.5,3,3
6eaa1f0f-a8a2-4e62-9fca-8a977a9b9b8a,2018-02-25,NRC,Nangarhar,Surkhrod,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,less_than_half,,,,,,,,,less,0,3,44.5,3,3
5e656ee0-764f-4328-8bbb-fa9a5ceed576,2018-02-25,NRC,Nangarhar,Surkhrod,,,,,,yes,14000,yes,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,,,less_than_half,,,,,,less,1,3,44.5,3,3
ea770787-23a0-4270-bef0-3c2787da3f4c,2018-02-25,NRC,Nangarhar,Surkhrod,1,0,0,0,0,yes,14000,yes,no,yes_improved_a_lot,,less_than_half,less_than_half,,,,,less_than_half,,,less_than_half,,,less,1,3,44.5,3,3
dee41403-8f38-4c3c-8a02-f0a76b697013,2018-02-25,NRC,Nangarhar,Surkhrod,,,,,,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,less_than_half,,less_than_half,,,less_than_half,,,,,,less,1,3,44.5,3,3
aa1de143-fe24-4702-814d-18d4c479d022,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,2,3,35.5,2,3
8bfd854e-da18-4e94-9bcc-dc3b8ec08027,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,,less_than_half,,,,less,2,3,39.5,2,3
02d09340-48e5-4ef4-a682-4a8b7f9ddead,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,1,3,40.5,2,3
877f8f02-4cbd-498a-98b3-7cbb2a9cf67d,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,2,3,47.5,3,3
849de210-242e-47e6-945d-6e904b8304fe,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,2,3,40.5,2,3
c598b282-43df-41f6-b683-90d2f9fc15e2,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,2,3,43.5,3,3
a50c6416-b68a-4551-b2e1-a7e878459e8a,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,less_than_half,less_than_half,,,,less,2,3,60.5,3,3
a17be308-946c-4e57-bc92-288d3a792c76,2018-02-21,NRC,Kabul,Kabul,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,less_than_half,less_than_half,,,,less,2,3,43.5,3,3
4c6403e9-3805-481d-ac0f-f152e5538d05,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,1,3,35.5,2,3
15b30a6a-924f-42a5-8589-b1b21e1626cd,2018-02-20,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,2,3,41.5,2,3
fc813e68-f9e8-42a5-a031-03b4b0b6d714,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,,almost_nothing,less_than_half,,,,less,2,3,32.5,2,3
eacbf9c5-e537-4eae-aa40-76871ad2f0ed,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,1,3,42.5,3,3
d314cabc-6084-45ee-add3-84fd597b02a2,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,2,3,40.5,2,3
16975d35-fda5-4e38-8ce4-3bf4064d395b,2018-02-20,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,,less_than_half,,,,less,2,3,43.5,3,3
ac316fee-0266-49af-9829-2246011182e2,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,less_than_half,less_than_half,,,,less,2,3,37.5,2,3
359c94dc-9bbe-4b66-80ae-b43671e4e0ed,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,less_than_half,less_than_half,,,,less,2,3,40.5,2,3
55681e87-8cf4-4b93-9ce3-9b3e03a780f7,2018-02-21,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,2,3,43.5,3,3
564c2274-b806-4719-858c-4d065915c347,2018-02-20,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,1,3,43.5,3,3
777d7fee-08ec-432e-8ad0-d719c5ebe791,2018-02-20,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,,almost_nothing,less_than_half,,,,less,2,3,37.5,2,3
2323bd1d-6e5b-4627-9a38-3241899bb6b3,2018-02-20,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,2,3,41.5,2,3
b5540832-9535-49e4-be71-ca2ec78c9d97,2018-02-20,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,almost_nothing,less_than_half,,,,less,2,3,40.5,2,3
8218b678-b54e-4ff3-a1fc-a102cf0c1067,2018-02-20,NRC,Uruzgan,Tirinkot,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,,less_than_half,,,,less,2,3,42.5,3,3
f8a10e0a-5917-42f8-b3ad-02251510782e,2018-02-21,NRC,Nangarhar,Khogyani,0,0,0,1,0,yes,14000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,,,,less,0,3,44.5,3,3
9cd2c831-84bf-4f11-bae3-9ca8b55409df,2018-02-21,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,less_than_half,,,less_than_half,,,,,,less,0,3,44.5,3,3
852b4a47-9905-450d-bb3f-880e22e2606d,2018-02-21,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,,less_than_half,less_than_half,,less_than_half,,,less_than_half,,,,,,less,0,3,44.5,3,3
6b9be4a2-f974-4283-9681-9d8a91f245b9,2018-02-21,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,,,,less_than_half,,,,less_than_half,,less,0,3,44.5,3,3
272a63a7-5eca-4712-a297-f31d0b2f8906,2018-02-21,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,,less_than_half,less_than_half,less_than_half,,,,less_than_half,,,,,,less,0,3,44.5,3,3
ff9c0c8b-c6cc-4898-8b16-59def2819553,2018-02-21,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_little,,less_than_half,,less_than_half,less_than_half,,,less_than_half,,,,,,less,0,3,42.5,3,3
2f1cf1f6-f755-4e49-867a-d1379063d1b3,2018-02-21,NRC,Nangarhar,Khogyani,0,0,0,1,0,yes,14000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,,,,less,0,3,42.5,3,3
72c9c32c-1c50-4d92-9d9a-aa4fb8006457,2018-02-21,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,no_it_did_not_make_a_difference,,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,,,,less,0,3,44.5,3,3
0d6ed177-c0a4-40da-b4cb-e2db75685d50,2018-02-21,NRC,Nangarhar,Khogyani,0,0,0,0,1,yes,14000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,44.5,3,3
ebc06b57-c322-4415-aebb-e7454303b70a,2018-02-21,NRC,Nangarhar,Khogyani,0,0,0,1,0,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,,,,less,1,3,44.5,3,3
2d825844-ecfa-4627-aad3-73d3ff12e493,2018-02-21,NRC,Nangarhar,Khogyani,0,0,0,1,0,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,,,,less_than_half,,,,,,less,0,3,44.5,3,3
734273c8-0392-4f2e-98af-5dd9820c9135,2018-02-21,NRC,Nangarhar,Khogyani,1,0,0,0,0,yes,14000,no,no,yes_improved_a_lot,,less_than_half,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,44.5,3,3
b476d26b-8f66-444a-adb0-3cb3df8b132f,2018-02-21,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,,,,,,,,,,,almost_all,,,less,0,3,45.5,3,3
3870fbc9-6cf4-4d37-a2c6-5fa268435fb1,2018-02-20,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,,,,,,,,almost_all,,,,,,less,1,3,45.5,3,3
